id,SalePrice
2658,160168.43498636378
2718,207233.92507784485
2414,212358.1412388548
1989,112123.69534382246
625,194937.38899990264
333,125976.46675566325
1327,118404.66315072498
858,143276.8704039506
95,189925.45871760166
1568,183670.0465328348
2482,180040.158827218
1364,109719.5221871633
2584,159082.47062444585
818,318943.5803916247
2673,163779.8672660327
2089,128237.18526201023
1297,198131.0459193298
790,115483.65106287826
2616,207487.37752109274
720,156172.9351979572
222,132725.7612368751
557,151804.53076208115
1148,204611.04283868847
2766,163822.04542023136
534,169400.80655701936
1452,122133.93184594039
630,167737.23556012753
2648,118627.82246906907
125,156078.57216279
1904,73300.45220912583
1670,138400.09251253802
756,129435.15399266312
717,229596.30922950502
1032,165943.78515385586
852,216367.27394269753
1731,170363.6821366113
2639,143201.5656633549
2071,106547.48819147654
1267,109926.0838312545
1851,178515.54500917412
567,161454.71346928077
2439,205415.91922600486
1898,159901.24692837973
647,165114.50896066503
2256,228640.665951838
979,129029.52266457351
1444,231072.35221808334
2485,124927.42557716675
157,116818.51652285727
88,130409.95879904766
2003,112985.52198400086
186,181228.9720913122
1425,235925.7387733353
2695,127981.52872779238
738,114507.687821697
395,150354.28431923466
1353,157126.07256451924
1878,162160.28724498552
390,170604.1234143798
1456,250058.52514477496
1103,290294.00944948336
1387,133838.0918790133
2070,159258.99036969914
1199,173872.0559961534
2479,184199.46491054434
501,274105.329311143
2362,105180.47218059217
1718,242398.31237264094
2188,68510.96301546751
1483,167243.0553839876
2557,100800.51845457514
437,332163.56295275316
2224,209319.0078941923
1628,172523.63820944005
397,136185.49275684266
587,207063.8629267098
971,160739.25911984095
2611,141015.5656038898
1887,99680.97907470193
2399,307667.3827463248
2148,204951.93149620979
304,127133.36801598704
1997,143629.35987121554
2817,127405.15796509235
1431,206228.94955640726
427,324103.1031389191
263,131173.28883229604
598,206662.40180261515
2895,208444.59637283644
687,156403.3970388132
1822,121974.31317780295
2191,106076.01305046122
179,115381.255545758
1009,203089.81854000696
2010,127671.0317912248
1991,159114.56942010624
1411,160451.2290149872
1721,264464.7674600155
1144,214336.55620789964
593,210267.79847877997
575,246081.0304914758
1249,209379.55456285275
1604,128610.83518211893
1064,367835.81582192844
1923,173002.9281268416
1988,86359.2315006554
2325,183222.8467742901
114,225517.41284274223
2700,199060.9418788064
217,172579.4344472071
343,203080.49524368317
386,210797.2732199356
2005,138456.38038954514
2908,129549.63354212075
1814,226297.37489023016
2446,379553.32610174234
208,163563.40233609074
1679,150081.03168642346
822,267852.83030702505
6,218537.0670565149
1781,301685.46447683463
2397,280740.3791647613
2340,251732.5233266265
1618,181390.6417748549
2843,176704.4383822903
1061,342715.2177961354
2786,118311.11974006312
1935,121778.3714112982
1341,132392.30122764048
521,231646.04165301536
2136,164918.31086477725
996,223524.1728778917
227,170755.90451316372
135,174891.24807948005
1167,190372.74475566676
294,211009.69065052154
1776,181407.33715457775
540,161306.0379814759
1717,240353.9684687238
2303,120867.47324723791
116,188004.67800170224
127,131075.59109767998
1371,117012.71583260084
1014,187358.98023729297
1507,80953.07697290946
702,177890.3040033395
750,160950.7526978937
261,162239.60718984762
1559,87115.2789227848
577,194203.27206052956
2812,195860.6289977183
2080,146469.91173442567
1368,93701.43197259032
2376,132583.0037552356
659,87476.53155718242
1235,134170.88063100784
332,106149.6327004495
1917,125361.64873978664
2094,240383.62568395768
1460,257685.97077914458
1471,218546.71227591884
1509,110752.00308457942
1922,124416.08549366985
433,383870.08968071337
460,240586.67847145384
1116,235023.15087588815
1137,181004.1983609363
53,175161.66757524322
2354,243082.8757858323
1475,196706.163471401
1761,438469.69327270926
842,150162.93642052836
2739,182540.37695872402
2509,156509.88292085688
1007,200554.68559258914
2610,191975.03383062867
1952,74999.15338725626
2719,213227.12735639833
2921,124702.97557400452
1966,145808.64365186743
292,145215.7334476336
1204,216508.91845557967
1829,239250.9257406281
2419,175892.13499476897
391,169524.22558890007
798,109068.46549864589
481,212237.32653134182
193,189364.10667584377
555,121547.70686960031
899,100709.20207097613
2357,201378.31554118128
328,151358.61405353242
1356,93480.58162100369
1154,112714.44297286875
1730,191085.50687380874
2249,160651.70455735715
1119,261709.59014705478
2856,164618.43817931422
1394,142354.8057832863
2587,141041.53702537648
61,275835.68905963504
2661,171899.74049293902
2711,133468.6600139006
1147,207148.5079043908
757,119676.62742864192
2623,111750.7279312885
2378,171921.02525866887
1413,125613.35062925614
1722,245032.25615295794
1112,228508.50669627986
1623,205009.81077732847
1201,209230.21572163995
1513,105901.2212792429
957,250627.74928589916
1171,223167.79789551176
1145,206903.15983457927
2726,227896.9729943294
703,150850.24777493437
760,90727.1373526873
1964,140926.89266029416
2512,189947.2065924613
159,162594.80299172996
1281,188627.8076839102
468,194413.702137282
290,127850.1691795174
665,103244.17284450083
1463,259134.2185206791
1792,207927.73480965226
923,147643.23549404478
500,266480.31679896294
1408,158507.08266099356
331,84491.36906543578
170,166494.35053166203
2192,108130.56837235177
2571,293502.4519895984
2314,183097.01207107605
2647,87127.73754809554
422,383117.9444268502
2457,296310.59149069106
1838,190390.99559062943
2805,234646.95329722558
1645,178206.58529376765
1711,293822.25629057654
2825,224901.18341289068
322,252197.2100222141
2103,239859.762959923
342,127592.96965747338
600,135380.4619227232
488,200745.21608948274
1725,270962.2743977699
2246,251182.0951546981
2847,172110.73525234623
806,236356.2429715625
530,232552.4433587516
963,211626.26136919617
2678,118651.09794636222
171,82796.03562537585
2401,357068.9033012794
805,226289.07442474904
2259,225615.13317285772
1748,195706.5694444524
1361,147673.09427226757
1677,136845.3880762239
1406,156078.94575480677
2322,223478.37071290638
688,175531.1156578071
143,150173.562841472
804,202390.10164458785
1214,177799.4432830431
2828,154791.19976451393
1999,217010.94049178885
2467,185522.8673712365
2665,151900.6831573199
1538,323937.4232411226
398,137643.36770417757
2822,135693.5166946494
2157,157516.7005216964
1856,186977.5020402172
1269,112188.93352247219
2570,132430.5184918883
2320,231728.55268122256
1517,140743.73926526334
2304,115442.80699278695
1312,86090.80063189419
2012,150864.8010707902
506,233874.8581965614
2865,214226.1652650269
2367,122355.26197542794
554,95843.38486699754
238,140045.6838374468
1954,111963.7050661866
2488,163206.5822881785
2291,123811.48573068384
1969,103109.60320490945
2725,176905.7679876063
1482,167243.0553839876
2763,195534.4170808359
503,253008.78728257553
1584,218688.58340432873
1531,169697.51635504203
2210,191150.78005665092
459,296708.18095823657
556,139153.8061328872
1347,174457.5471577043
1290,83380.73992016634
1388,116487.77425634404
1571,230159.8215137967
2754,201706.84270415438
765,153640.06113215908
2494,128691.47518758356
2870,258997.69901820557
7,201393.4097341378
1114,242924.86693236523
2418,257617.58814343234
291,193806.63537898794
18,270434.7276577882
39,310169.2282707824
1001,224329.58930402756
2442,231027.42585961483
616,138468.03162650828
2680,80981.47208449592
1414,110165.68766118253
289,169954.16166634797
40,247762.31032843248
860,142332.90228435353
409,146818.86723552825
673,169916.87725045555
2427,174747.3087939772
2036,189699.67241727113
2564,165645.1164611097
642,197619.96386763788
1008,186809.90487258194
1908,182190.42907011777
2519,208400.54194310142
1369,96037.68789663895
2855,163331.8182539751
712,87871.43514138246
1943,109970.52952283231
1958,140804.15358687873
107,156053.38463821815
2295,216507.4936640335
704,102366.66488451434
676,152809.01293032494
259,205803.98419503917
93,271327.08515531296
106,227741.25679606514
2315,194743.72611535547
1050,116613.98756517371
1095,212991.38320469006
2709,156524.32077244052
758,133683.18732467984
1496,150874.6112733867
2370,135949.70357769183
2458,244836.78541338322
2733,162191.28258556817
161,269584.73279608425
726,140174.00359297032
845,210704.67516509487
947,234343.05948588683
2232,118392.46094685412
2563,161189.06687666904
2299,177191.62406007247
211,104957.13579781375
605,205560.2941611168
1478,170578.17618283446
2247,253568.40846743278
2274,230549.42031461303
2869,217559.8011808764
967,207969.13758479682
2656,123150.01690766579
667,251989.57533511156
1042,129012.4143856788
2023,175801.0526782755
2447,320641.7423881949
2055,110206.6921311718
2275,251259.77703889002
2204,142264.3627570002
1563,246062.5440425637
483,260172.32484480602
796,146758.70416949753
1526,142993.9777923894
2042,162681.5249114537
442,306094.6094850596
1693,303152.45648371894
1468,229416.7931668884
1430,192537.39370547645
2605,212808.29690675286
1529,156388.0759248612
335,142105.94038134083
1287,131121.53893840226
31,131502.24705771363
1785,258808.43900831978
82,177939.85004466693
2620,164448.24425159287
252,181378.17183101716
721,83624.72986660669
2165,192092.57174535413
2316,200789.6546237833
775,151181.8641164132
1558,153692.88884436444
17,202453.36317797154
1022,221938.0888576126
925,131801.22036390784
438,278225.6416989219
1270,166743.63732957796
1272,128072.58734263
215,176130.14488335577
266,235193.8126936992
2402,291056.05395613465
1250,152213.66097751528
1984,138544.86474733485
1279,174025.5766441002
377,249970.77792267135
1252,161759.6380991505
2156,256121.47813733883
499,294202.00049909786
1374,146516.26948660624
2898,257307.73843282985
401,135500.30420614398
2721,187129.8051586663
2078,254667.3018448316
2589,122758.17266349647
1946,278508.9712028655
1334,101622.91531875398
2781,218621.12215263868
431,327454.28286713467
576,198485.1270014653
1474,217602.30182039065
2254,124863.65016210423
2155,246292.91399256024
885,114185.16471916641
643,127627.90636821039
1944,124817.34595797023
480,199716.53847492675
2845,96889.13177713077
2387,310424.55657214473
2407,229824.05044710095
2527,189751.56870123176
2514,147932.2776234559
629,183247.95617206098
80,193906.72021226445
1876,161517.76009198697
1546,109854.29993197219
2518,174502.3467211635
2347,181151.76111399563
783,218239.03299207587
1322,106942.73852591186
194,87166.53498314053
1770,287155.0414725259
2143,137707.70425973894
1229,209769.964454609
511,266104.1172560614
46,253759.00268684607
1348,178436.57428648404
2465,183770.55421007134
387,230656.2017424931
873,218414.464472828
1918,143472.98899194587
2764,231497.56533426908
2184,109593.93659244977
934,157431.2669075367
1920,133064.97719899585
2631,162236.2845514358
1768,429476.27347008936
2040,125721.87557302663
1749,219721.91074911586
834,230736.5707653988
1457,235059.06461263855
79,117191.93047506467
2302,119869.22781974028
1817,139701.50060069136
2755,231284.72897499113
359,197138.99557021164
2059,112664.66169213587
2092,246981.45661047887
2516,199361.07165101368
150,123121.73375278419
1656,175937.86193815595
83,109442.52299585084
2411,202108.24859544492
795,84335.8582354294
2312,235252.2851072623
2917,101900.42240009629
1624,178991.32905931445
2215,270859.0866999915
1211,163708.5114287856
1485,175908.82319425317
1024,178500.19481784574
570,215020.4522257555
2874,136008.50091379473
700,176989.9856184645
2756,198188.577465431
2022,180827.77932821368
583,230887.5392398394
2392,332110.4595342125
2424,185636.58397606583
212,122901.90519849365
736,128152.69578489833
1610,208381.8700179995
890,146322.88869627172
467,190421.9129482861
578,239971.0325413848
1747,178582.71142782364
1149,182336.87662775608
2758,262457.92917234544
857,130699.49150592092
2219,239055.28937459263
