Id,WnvPresent
1,0.10869293610554254
2,0.08911756368604519
3,0.10869293610554254
4,0.08407693309839093
5,0.08407693309839093
6,0.08407693309839093
7,0.08407693309839093
8,0.08407693309839093
9,0.09940271356909716
10,0.08641761491334102
11,0.09838104564266734
12,0.09060127223438619
13,0.09060127223438619
14,0.09060127223438619
15,0.09060127223438619
16,0.09060127223438619
17,0.11155219649938383
18,0.0877286747971563
19,0.11155219649938383
20,0.09322948859354528
21,0.09322948859354528
22,0.09322948859354528
23,0.09322948859354528
24,0.09322948859354528
25,0.10169889119605922
26,0.07625999836238352
27,0.10169889119605922
28,0.08996813164369492
29,0.08996813164369492
30,0.08996813164369492
31,0.08996813164369492
32,0.08996813164369492
33,0.1013284078389987
34,0.07649809360047877
35,0.1013284078389987
36,0.08737542606441216
37,0.08767934763303963
38,0.08767934763303963
39,0.08767934763303963
40,0.08767934763303963
41,0.09786057158168876
42,0.0789716238936608
43,0.09786057158168876
44,0.08767934763303963
45,0.08767934763303963
46,0.08767934763303963
47,0.08767934763303963
48,0.08767934763303963
49,0.1013284078389987
50,0.07649809360047877
51,0.1013284078389987
52,0.08767934763303963
53,0.08767934763303963
54,0.08767934763303963
55,0.08767934763303963
56,0.08767934763303963
57,0.09932284237836282
58,0.07748352865556556
59,0.09932284237836282
60,0.08782527450083778
61,0.08782527450083778
62,0.08782527450083778
63,0.08504749672306001
64,0.08504749672306001
65,0.0983092439029447
66,0.07689344774823298
67,0.0983092439029447
68,0.08782760876787794
69,0.08782760876787794
70,0.08782760876787794
71,0.08782760876787794
72,0.08782760876787794
73,0.1100176886885549
74,0.09340447042518847
75,0.11226636593723216
76,0.1022707019041941
77,0.1022707019041941
78,0.1022707019041941
79,0.1022707019041941
80,0.1022707019041941
81,0.09588039400041057
82,0.0789716238936608
83,0.09588039400041057
84,0.08767934763303963
85,0.08767934763303963
86,0.08767934763303963
87,0.08767934763303963
88,0.08767934763303963
89,0.10052777979106074
90,0.09247963309646186
91,0.10052777979106074
92,0.0914800219720023
93,0.0914800219720023
94,0.0914800219720023
95,0.0914800219720023
96,0.0914800219720023
97,0.10379285071304656
98,0.09247963309646186
99,0.10052777979106074
100,0.0933695606334708
101,0.0933695606334708
102,0.0933695606334708
103,0.0933695606334708
104,0.0933695606334708
105,0.09655485793803241
106,0.07516291161769684
107,0.09738819127136573
108,0.08767934763303963
109,0.08767934763303963
110,0.08767934763303963
111,0.08767934763303963
112,0.08767934763303963
113,0.10775549294236517
114,0.08536076877860355
115,0.10775549294236517
116,0.09151738500824942
117,0.09151738500824942
118,0.09151738500824942
119,0.09151738500824942
120,0.09151738500824942
121,0.10017447903116591
122,0.07788745680475444
123,0.09947272464520099
124,0.08318096746112143
125,0.08318096746112143
126,0.08318096746112143
127,0.08318096746112143
128,0.08318096746112143
129,0.1143521608217408
130,0.09284770152674487
131,0.1143521608217408
132,0.07804300187447584
133,0.07804300187447584
134,0.07804300187447584
135,0.07804300187447584
136,0.07804300187447584
137,0.0972923533298278
138,0.09117957765318392
139,0.0972923533298278
140,0.08887515066594583
141,0.08887515066594583
142,0.08887515066594583
143,0.08887515066594583
144,0.08887515066594583
145,0.11689318346821359
146,0.08729102370885847
147,0.11689318346821359
148,0.0874418252649013
149,0.0874418252649013
150,0.0874418252649013
151,0.0874418252649013
152,0.0874418252649013
153,0.1096212877016601
154,0.08745697530478391
155,0.1096212877016601
156,0.088175752888979
157,0.088175752888979
158,0.088175752888979
159,0.088175752888979
160,0.088175752888979
161,0.11458860960783478
162,0.07878518535819254
163,0.11458860960783478
164,0.08730439836431649
165,0.08730439836431649
166,0.08730439836431649
167,0.08730439836431649
168,0.08730439836431649
169,0.09732831073009898
170,0.07863962944052841
171,0.09732831073009898
172,0.08535141829168746
173,0.08535141829168746
174,0.08535141829168746
175,0.08535141829168746
176,0.08535141829168746
177,0.09887861912406949
178,0.08126509433810153
179,0.09887861912406949
180,0.08076084390324358
181,0.08076084390324358
182,0.08076084390324358
183,0.08076084390324358
184,0.08076084390324358
185,0.08717553754636947
186,0.07402211806628622
187,0.08717553754636947
188,0.08392091886545386
189,0.08392091886545386
190,0.08392091886545386
191,0.08392091886545386
192,0.08392091886545386
193,0.10871893792486594
194,0.09465000715499897
195,0.10871893792486594
196,0.09425274684213977
197,0.09425274684213977
198,0.09425274684213977
199,0.09425274684213977
200,0.09425274684213977
201,0.09524498341834649
202,0.08693224909806017
203,0.09524498341834649
204,0.07954684290482482
205,0.07954684290482482
206,0.07954684290482482
207,0.07954684290482482
208,0.07954684290482482
209,0.0959448057105514
210,0.0960172191013872
211,0.0959448057105514
212,0.09016626134230239
213,0.09016626134230239
214,0.09016626134230239
215,0.09016626134230239
216,0.09016626134230239
217,0.08924950006128594
218,0.07992540408817522
219,0.08924950006128594
220,0.0820925940910431
221,0.0820925940910431
222,0.0820925940910431
223,0.0820925940910431
224,0.0820925940910431
225,0.0794971156986883
226,0.07754832908267878
227,0.0794971156986883
228,0.08997886454125219
229,0.08997886454125219
230,0.08997886454125219
231,0.08997886454125219
232,0.08997886454125219
233,0.11512747867959701
234,0.09547431700051745
235,0.11512747867959701
236,0.1080456659184599
237,0.1080456659184599
238,0.1080456659184599
239,0.1080456659184599
240,0.1080456659184599
241,0.09910862919675054
242,0.08126509433810153
243,0.09910862919675054
244,0.07903670782050558
245,0.07903670782050558
246,0.07903670782050558
247,0.07903670782050558
248,0.07903670782050558
249,0.10295407079219214
250,0.08126509433810153
251,0.10295407079219214
252,0.07678434987249544
253,0.07678434987249544
254,0.07678434987249544
255,0.07678434987249544
256,0.07678434987249544
257,0.07828499448656707
258,0.07754832908267878
259,0.07828499448656707
260,0.08783600739839505
261,0.08783600739839505
262,0.08783600739839505
263,0.08783600739839505
264,0.08783600739839505
265,0.08492605316202903
266,0.0728564058198956
267,0.08492605316202903
268,0.08016356053989107
269,0.08016356053989107
270,0.08016356053989107
271,0.08016356053989107
272,0.08016356053989107
273,0.08363817437415023
274,0.07532993611307762
275,0.08242605316202903
276,0.08016356053989107
277,0.08016356053989107
278,0.08016356053989107
279,0.08016356053989107
280,0.08016356053989107
281,0.08430607370677577
282,0.07703312435559441
283,0.08430607370677577
284,0.08395272548122994
285,0.08395272548122994
286,0.08395272548122994
287,0.08395272548122994
288,0.08395272548122994
289,0.08430607370677577
290,0.07578312435559441
291,0.08430607370677577
292,0.08422032868469319
293,0.08422032868469319
294,0.08422032868469319
295,0.08422032868469319
296,0.08422032868469319
297,0.10815210302606372
298,0.0845070597232894
299,0.10815210302606372
300,0.08266016271265136
301,0.08266016271265136
302,0.08266016271265136
303,0.08266016271265136
304,0.08266016271265136
305,0.0972719590233879
306,0.08607216123992163
307,0.0972719590233879
308,0.0816491411867031
309,0.0816491411867031
310,0.0816491411867031
311,0.0816491411867031
312,0.0816491411867031
313,0.09799455796352376
314,0.08126509433810153
315,0.09799455796352376
316,0.07890557497389104
317,0.07890557497389104
318,0.07890557497389104
319,0.07890557497389104
320,0.07890557497389104
321,0.1084307958953905
322,0.09246458001437394
323,0.1084307958953905
324,0.10210545422617553
325,0.10210545422617553
326,0.10210545422617553
327,0.10210545422617553
328,0.10210545422617553
329,0.08213496863214395
330,0.08895113292277652
331,0.08213496863214395
332,0.08331392234395012
333,0.08331392234395012
334,0.08331392234395012
335,0.08331392234395012
336,0.08331392234395012
337,0.082342141124992
338,0.08078890386191105
339,0.082342141124992
340,0.08019114964937263
341,0.08019114964937263
342,0.07915940361762659
343,0.07915940361762659
344,0.07915940361762659
345,0.07949993944751653
346,0.07354592759009575
347,0.07931475426233135
348,0.07966534006411642
349,0.07966534006411642
350,0.07966534006411642
351,0.07966534006411642
352,0.07966534006411642
353,0.08337547445832531
354,0.08078890386191105
355,0.08337547445832531
356,0.07915940361762659
357,0.07915940361762659
358,0.07915940361762659
359,0.07915940361762659
360,0.07915940361762659
361,0.08473285889840695
362,0.08147342767143485
363,0.08473285889840695
364,0.07841945221329416
365,0.07841945221329416
366,0.07841945221329416
367,0.07841945221329416
368,0.07841945221329416
369,0.09298430894618963
370,0.08194961814762533
371,0.09298430894618963
372,0.07934395640975689
373,0.07934395640975689
374,0.07934395640975689
375,0.07934395640975689
376,0.07934395640975689
377,0.09121351626524676
378,0.08099723719524439
379,0.09010240515413565
380,0.08459636345021325
381,0.08459636345021325
382,0.08459636345021325
383,0.08459636345021325
384,0.08459636345021325
385,0.07803850320211082
386,0.07226420170916895
387,0.07803850320211082
388,0.08000865517350067
389,0.08000865517350067
390,0.08000865517350067
391,0.08000865517350067
392,0.08000865517350067
393,0.08413379983314907
394,0.08271376524994671
395,0.08413379983314907
396,0.0865367104012785
397,0.0865367104012785
398,0.0865367104012785
399,0.0865367104012785
400,0.0865367104012785
401,0.10505737645955941
402,0.08252435359736078
403,0.10505737645955941
404,0.0812908465273959
405,0.0812908465273959
406,0.0812908465273959
407,0.0812908465273959
408,0.0812908465273959
409,0.08916706143327702
410,0.08271376524994671
411,0.08916706143327702
412,0.08431299095196132
413,0.08431299095196132
414,0.08431299095196132
415,0.08431299095196132
416,0.08431299095196132
417,0.08296713316648241
418,0.08215820969439115
419,0.08296713316648241
420,0.08295085181541992
421,0.08295085181541992
422,0.08295085181541992
423,0.08295085181541992
424,0.08295085181541992
425,0.08217083687018611
426,0.08215820969439115
427,0.08217083687018611
428,0.0819769840484487
429,0.0819769840484487
430,0.0819769840484487
431,0.0819769840484487
432,0.0819769840484487
433,0.0757804349810565
434,0.07986364322670983
435,0.0757804349810565
436,0.08422602448740645
437,0.08422602448740645
438,0.08422602448740645
439,0.08422602448740645
440,0.08422602448740645
441,0.08399957697915829
442,0.08761496243118808
443,0.08399957697915829
444,0.08463088122534333
445,0.08463088122534333
446,0.08463088122534333
447,0.08463088122534333
448,0.08463088122534333
449,0.08083750353685278
450,0.0770511086083427
451,0.08083750353685278
452,0.08248980456126921
453,0.08248980456126921
454,0.08248980456126921
455,0.08248980456126921
456,0.08248980456126921
457,0.08420904661709917
458,0.0856877191024745
459,0.08420904661709917
460,0.08709231516938322
461,0.08709231516938322
462,0.08709231516938322
463,0.08646731516938322
464,0.08646731516938322
465,0.07637633710503294
466,0.07630636951592634
467,0.07637633710503294
468,0.08242577947038916
469,0.08242577947038916
470,0.08242577947038916
471,0.08242577947038916
472,0.08242577947038916
473,0.09008351595233924
474,0.07619933935811557
475,0.09008351595233924
476,0.08761886999317008
477,0.08761886999317008
478,0.08761886999317008
479,0.08761886999317008
480,0.08761886999317008
481,0.0837668678593709
482,0.08264284492526125
483,0.0837668678593709
484,0.08183917646747696
485,0.08183917646747696
486,0.08183917646747696
487,0.08183917646747696
488,0.08183917646747696
489,0.07621658947392308
490,0.0711992684298779
491,0.07621658947392308
492,0.09165578751598533
493,0.09165578751598533
494,0.09165578751598533
495,0.09165578751598533
496,0.09165578751598533
497,0.07948434017026658
498,0.07723838300502624
499,0.07948434017026658
500,0.08395544269981713
501,0.08395544269981713
502,0.08395544269981713
503,0.08395544269981713
504,0.08395544269981713
505,0.093811353760703
506,0.08657577035948162
507,0.093811353760703
508,0.08986611134104963
509,0.08986611134104963
510,0.08813771627932124
511,0.08813771627932124
512,0.08813771627932124
513,0.08921395073494794
514,0.07474100602478224
515,0.08921395073494794
516,0.08268151568081576
517,0.08268151568081576
518,0.08268151568081576
519,0.08268151568081576
520,0.08268151568081576
521,0.07528939298914397
522,0.07144685039128618
523,0.07528939298914397
524,0.08246484411157051
525,0.08246484411157051
526,0.08246484411157051
527,0.08246484411157051
528,0.08246484411157051
529,0.0846652805577836
530,0.07453455336302232
531,0.0846652805577836
532,0.0822892706136481
533,0.0822892706136481
534,0.0822892706136481
535,0.0822892706136481
536,0.0822892706136481
537,0.08258280192530497
538,0.07453455336302232
539,0.0811161352586383
540,0.08318822652702362
541,0.08318822652702362
542,0.08318822652702362
543,0.08318822652702362
544,0.08318822652702362
545,0.07911385681320604
546,0.0782453620678378
547,0.07911385681320604
548,0.08637438375589049
549,0.08736821816575543
550,0.08736821816575543
551,0.08736821816575543
552,0.08736821816575543
553,0.09381331033135416
554,0.07752698248937327
555,0.09381331033135416
556,0.10274587145016731
557,0.10274587145016731
558,0.10274587145016731
559,0.10274587145016731
560,0.10274587145016731
561,0.07764468130294934
562,0.075601220029689
563,0.07764468130294934
564,0.08502650538991256
565,0.08502650538991256
566,0.08502650538991256
567,0.08502650538991256
568,0.08502650538991256
569,0.079576819776169
570,0.07949536206783782
571,0.079576819776169
572,0.08575532904572869
573,0.08575532904572869
574,0.08575532904572869
575,0.08575532904572869
576,0.08575532904572869
577,0.08678773326731458
578,0.07816560880374694
579,0.08678773326731458
580,0.09169607019995915
581,0.09169607019995915
582,0.09169607019995915
583,0.09169607019995915
584,0.09169607019995915
585,0.07992429515076765
586,0.07660819909250056
587,0.07992429515076765
588,0.08626259438903405
589,0.08626259438903405
590,0.08626259438903405
591,0.08626259438903405
592,0.08626259438903405
593,0.08003978273913198
594,0.07949536206783782
595,0.08003978273913198
596,0.08691620697145105
597,0.08691620697145105
598,0.08691620697145105
599,0.08691620697145105
600,0.08691620697145105
601,0.08435164680099604
602,0.07949536206783782
603,0.08435164680099604
604,0.08613189324596086
605,0.08613189324596086
606,0.08613189324596086
607,0.08613189324596086
608,0.08613189324596086
609,0.08777267425225556
610,0.07813435441213741
611,0.08777267425225556
612,0.09004625146004754
613,0.09004625146004754
614,0.09004625146004754
615,0.09004625146004754
616,0.09004625146004754
617,0.09500704252508636
618,0.07465634553571311
619,0.09500704252508636
620,0.09829336648950267
621,0.09829336648950267
622,0.09829336648950267
623,0.09829336648950267
624,0.09829336648950267
625,0.0904459120061385
626,0.07868848910949462
627,0.0904459120061385
628,0.09369963262618676
629,0.09369963262618676
630,0.09369963262618676
631,0.09369963262618676
632,0.09369963262618676
633,0.09869751871556257
634,0.07689702502782048
635,0.09869751871556257
636,0.0985126647351167
637,0.0985126647351167
638,0.0985126647351167
639,0.0985126647351167
640,0.0985126647351167
641,0.08825388658830662
642,0.07938435441213743
643,0.08825388658830662
644,0.08940901496771725
645,0.08940901496771725
646,0.08940901496771725
647,0.08940901496771725
648,0.08940901496771725
649,0.1002052624338326
650,0.07522269660426605
651,0.1002052624338326
652,0.10126390737792282
653,0.10126390737792282
654,0.10126390737792282
655,0.10126390737792282
656,0.10126390737792282
657,0.10183224656081673
658,0.07441164491086143
659,0.10183224656081673
660,0.1015619465936091
661,0.1015619465936091
662,0.1015619465936091
663,0.1015619465936091
664,0.1015619465936091
665,0.08211722781784932
666,0.07561268843806769
667,0.08211722781784932
668,0.08322155758689288
669,0.08322155758689288
670,0.08322155758689288
671,0.08322155758689288
672,0.08226917663451193
673,0.08205830125765051
674,0.0776674050785905
675,0.08205830125765051
676,0.08651851029572234
677,0.08651851029572234
678,0.08651851029572234
679,0.08651851029572234
680,0.08651851029572234
681,0.07714368284430435
682,0.0703017321119702
683,0.07714368284430435
684,0.08115344881228256
685,0.08115344881228256
686,0.08115344881228256
687,0.08115344881228256
688,0.08115344881228256
689,0.07677331247393399
690,0.07561268843806769
691,0.07677331247393399
692,0.08378548331657837
693,0.08378548331657837
694,0.08378548331657837
695,0.08378548331657837
696,0.08378548331657837
697,0.07812862382924533
698,0.07263812417126964
699,0.07812862382924533
700,0.08270652888037482
701,0.08270652888037482
702,0.08270652888037482
703,0.08270652888037482
704,0.08270652888037482
705,0.07812862382924533
706,0.06924910053302283
707,0.07812862382924533
708,0.08603986221370814
709,0.08603986221370814
710,0.08603986221370814
711,0.08603986221370814
712,0.08603986221370814
713,0.08318894838829763
714,0.0782814401663098
715,0.08318894838829763
716,0.084471301087295
717,0.084471301087295
718,0.084471301087295
719,0.084471301087295
720,0.084471301087295
721,0.0738799341211017
722,0.07360490864334357
723,0.0738799341211017
724,0.08290815802748841
725,0.08290815802748841
726,0.08290815802748841
727,0.08290815802748841
728,0.08290815802748841
729,0.07973874613402808
730,0.0804034203198952
731,0.07973874613402808
732,0.08346791098065742
733,0.08346791098065742
734,0.08346791098065742
735,0.08346791098065742
736,0.08346791098065742
737,0.0768026979033194
738,0.0785264327242067
739,0.0768026979033194
740,0.08807412983347236
741,0.08807412983347236
742,0.08807412983347236
743,0.08807412983347236
744,0.08807412983347236
745,0.08602115544705358
746,0.07631229373177116
747,0.08602115544705358
748,0.08890126491202956
749,0.08890126491202956
750,0.08890126491202956
751,0.08890126491202956
752,0.08890126491202956
753,0.09740749000173181
754,0.07046984834577753
755,0.09740749000173181
756,0.09773087570371466
757,0.09773087570371466
758,0.09773087570371466
759,0.09773087570371466
760,0.09773087570371466
761,0.08585310172634847
762,0.07512089952341937
763,0.08696421283745957
764,0.08651268224288697
765,0.08651268224288697
766,0.08651268224288697
767,0.08651268224288697
768,0.08651268224288697
769,0.08869993058382211
770,0.07945938714837615
771,0.08869993058382211
772,0.09214611318369907
773,0.09214611318369907
774,0.09214611318369907
775,0.09214611318369907
776,0.09214611318369907
777,0.08489307427326567
778,0.08063514656203728
779,0.08489307427326567
780,0.08790105068552286
781,0.08790105068552286
782,0.08790105068552286
783,0.08790105068552286
784,0.08790105068552286
785,0.0892269205241877
786,0.07898949921430912
787,0.0892269205241877
788,0.09792448697411212
789,0.09792448697411212
790,0.09792448697411212
791,0.09792448697411212
792,0.09792448697411212
793,0.07927551898904373
794,0.07154491495572185
795,0.07928070302222154
796,0.09399407643276678
797,0.09399407643276678
798,0.09399407643276678
799,0.09399407643276678
800,0.09399407643276678
801,0.08004993379145232
802,0.07164747905828596
803,0.08004993379145232
804,0.09085554829423864
805,0.09085554829423864
806,0.09085554829423864
807,0.09085554829423864
808,0.09098375342244377
809,0.08738274465117656
810,0.07676811590711964
811,0.08738274465117656
