Id,WnvPresent
1,0.004473225604301053
2,0.003921232911342841
3,0.004473225604301053
4,0.003384667847327856
5,0.003384667847327856
6,0.003384667847327856
7,0.003384667847327856
8,0.003384667847327856
9,0.004197934109132881
10,0.0037193425384309062
11,0.004197934109132881
12,0.0031761546999763703
13,0.0031761546999763703
14,0.0031761546999763703
15,0.0031761546999763703
16,0.0031761546999763703
17,0.004216506536540762
18,0.0037358055327505104
19,0.004216506536540762
20,0.0031902210709259054
21,0.0031902210709259054
22,0.0031902210709259054
23,0.0031902210709259054
24,0.0031902210709259054
25,0.003819442750654277
26,0.003448287606594541
27,0.003819442750654277
28,0.0028905275451152406
29,0.0028905275451152406
30,0.0028905275451152406
31,0.0028905275451152406
32,0.0028905275451152406
33,0.0037708436070374007
34,0.003404394955523829
35,0.0037708436070374007
36,0.002853714194092735
37,0.002853714194092735
38,0.002853714194092735
39,0.002853714194092735
40,0.002853714194092735
41,0.0038628034544849845
42,0.003487449476014713
43,0.0038628034544849845
44,0.0029233735693411835
45,0.0029233735693411835
46,0.0029233735693411835
47,0.0029233735693411835
48,0.0029233735693411835
49,0.0037708436070374007
50,0.003404394955523829
51,0.0037708436070374007
52,0.002853714194092735
53,0.002853714194092735
54,0.002853714194092735
55,0.002853714194092735
56,0.002853714194092735
57,0.003819442750654277
58,0.003448287606594541
59,0.003819442750654277
60,0.0028905275451152406
61,0.0028905275451152406
62,0.0028905275451152406
63,0.0028905275451152406
64,0.0028905275451152406
65,0.0035750897968589036
66,0.00322760276850103
67,0.0035750897968589036
68,0.002705441543305855
69,0.002705441543305855
70,0.002705441543305855
71,0.002705441543305855
72,0.002705441543305855
73,0.006052305889127063
74,0.005113837452342921
75,0.006052305889127063
76,0.004242890316008494
77,0.004242890316008494
78,0.004242890316008494
79,0.004242890316008494
80,0.004242890316008494
81,0.0038628034544849845
82,0.003487449476014713
83,0.0038628034544849845
84,0.0029233735693411835
85,0.0029233735693411835
86,0.0029233735693411835
87,0.0029233735693411835
88,0.0029233735693411835
89,0.0058617216593247505
90,0.004952657894849817
91,0.0058617216593247505
92,0.0042545517070254205
93,0.0042545517070254205
94,0.0042545517070254205
95,0.0042545517070254205
96,0.0042545517070254205
97,0.005907882655696765
98,0.004898241698754495
99,0.005907882655696765
100,0.004288110849188637
101,0.004288110849188637
102,0.004288110849188637
103,0.004288110849188637
104,0.004288110849188637
105,0.0035750897968589036
106,0.00322760276850103
107,0.0035750897968589036
108,0.002705441543305855
109,0.002705441543305855
110,0.002705441543305855
111,0.002705441543305855
112,0.002705441543305855
113,0.004216506536540762
114,0.0037358055327505104
115,0.004216506536540762
116,0.0031902210709259054
117,0.0031902210709259054
118,0.0031902210709259054
119,0.0031902210709259054
120,0.0031902210709259054
121,0.003815048365371194
122,0.003451237911536947
123,0.003815048365371194
124,0.002887198807574264
125,0.002887198807574264
126,0.002887198807574264
127,0.002887198807574264
128,0.002887198807574264
129,0.0038366382494154226
130,0.003392281176482854
131,0.0038366382494154226
132,0.0029025421214593514
133,0.0029025421214593514
134,0.0029025421214593514
135,0.0029025421214593514
136,0.0029025421214593514
137,0.0052461336421574705
138,0.004570072755055784
139,0.0052461336421574705
140,0.003807099579166276
141,0.003807099579166276
142,0.003807099579166276
143,0.003807099579166276
144,0.003807099579166276
145,0.004216506536540762
146,0.0037358055327505104
147,0.004216506536540762
148,0.0031902210709259054
149,0.0031902210709259054
150,0.0031902210709259054
151,0.0031902210709259054
152,0.0031902210709259054
153,0.004293238005680419
154,0.003796199358913687
155,0.004293238005680419
156,0.00324833724648908
157,0.00324833724648908
158,0.00324833724648908
159,0.00324833724648908
160,0.00324833724648908
161,0.004216506536540762
162,0.0037358055327505104
163,0.004216506536540762
164,0.0031902210709259054
165,0.0031902210709259054
166,0.0031902210709259054
167,0.0031902210709259054
168,0.0031902210709259054
169,0.003819442750654277
170,0.003448287606594541
171,0.003819442750654277
172,0.0028905275451152406
173,0.0028905275451152406
174,0.0028905275451152406
175,0.0028905275451152406
176,0.0028905275451152406
177,0.0038080651870464172
178,0.003451237911536947
179,0.0038080651870464172
180,0.002887198807574264
181,0.002887198807574264
182,0.002887198807574264
183,0.002887198807574264
184,0.002887198807574264
185,0.003815048365371194
186,0.003451237911536947
187,0.003815048365371194
188,0.002887198807574264
189,0.002887198807574264
190,0.002887198807574264
191,0.002887198807574264
192,0.002887198807574264
193,0.004623167325208702
194,0.004088088780408861
195,0.004623167325208702
196,0.003498249525822076
197,0.003498249525822076
198,0.003498249525822076
199,0.003498249525822076
200,0.003498249525822076
201,0.003819442750654277
202,0.003448287606594541
203,0.003819442750654277
204,0.0028905275451152406
205,0.0028905275451152406
206,0.0028905275451152406
207,0.0028905275451152406
208,0.0028905275451152406
209,0.0058617216593247505
210,0.004952657894849817
211,0.0058617216593247505
212,0.0042545517070254205
213,0.0042545517070254205
214,0.0042545517070254205
215,0.0042545517070254205
216,0.0042545517070254205
217,0.003819442750654277
218,0.003448287606594541
219,0.003819442750654277
220,0.0028905275451152406
221,0.0028905275451152406
222,0.0028905275451152406
223,0.0028905275451152406
224,0.0028905275451152406
225,0.0035750897968589036
226,0.00322760276850103
227,0.0035750897968589036
228,0.002705441543305855
229,0.002705441543305855
230,0.002705441543305855
231,0.002705441543305855
232,0.002705441543305855
233,0.006131284190830768
234,0.005113499770809086
235,0.006131284190830768
236,0.004161776017773965
237,0.004161776017773965
238,0.004161776017773965
239,0.004161776017773965
240,0.004161776017773965
241,0.0037415561805116543
242,0.0032428479578551733
243,0.0037415561805116543
244,0.0028305436537272603
245,0.0028305436537272603
246,0.0028305436537272603
247,0.0028305436537272603
248,0.0028305436537272603
249,0.004415040732667183
250,0.003903955975398533
251,0.004415040732667183
252,0.0033405947292668567
253,0.0033405947292668567
254,0.0033405947292668567
255,0.0033405947292668567
256,0.0033405947292668567
257,0.0035750897968589036
258,0.00322760276850103
259,0.0035750897968589036
260,0.002705441543305855
261,0.002705441543305855
262,0.002705441543305855
263,0.002705441543305855
264,0.002705441543305855
265,0.0037247852383738888
266,0.0032963954116869807
267,0.0037247852383738888
268,0.002818826260190739
269,0.002818826260190739
270,0.002818826260190739
271,0.002818826260190739
272,0.002818826260190739
273,0.003819442750654277
274,0.003448287606594541
275,0.003819442750654277
276,0.0028905275451152406
277,0.0028905275451152406
278,0.0028905275451152406
279,0.0028905275451152406
280,0.0028905275451152406
281,0.003815048365371194
282,0.003451237911536947
283,0.003815048365371194
284,0.002887198807574264
285,0.002887198807574264
286,0.002887198807574264
287,0.002887198807574264
288,0.002887198807574264
289,0.003815048365371194
290,0.003451237911536947
291,0.003815048365371194
292,0.002887198807574264
293,0.002887198807574264
294,0.002887198807574264
295,0.002887198807574264
296,0.002887198807574264
297,0.0042213613841891925
298,0.003732612875159348
299,0.0042213613841891925
300,0.003193898052802041
301,0.003193898052802041
302,0.003193898052802041
303,0.003193898052802041
304,0.003193898052802041
305,0.003819442750654277
306,0.003448287606594541
307,0.003819442750654277
308,0.0028905275451152406
309,0.0028905275451152406
310,0.0028905275451152406
311,0.0028905275451152406
312,0.0028905275451152406
313,0.0038830748555745316
314,0.003392281176482854
315,0.0038830748555745316
316,0.0029377062714392114
317,0.0029377062714392114
318,0.0029377062714392114
319,0.0029377062714392114
320,0.0029377062714392114
321,0.006052305889127063
322,0.005113837452342921
323,0.006052305889127063
324,0.004242890316008494
325,0.004242890316008494
326,0.004242890316008494
327,0.004242890316008494
328,0.004242890316008494
329,0.0054401448248526775
330,0.00459615893807992
331,0.0054401448248526775
332,0.003948103987670315
333,0.003948103987670315
334,0.003948103987670315
335,0.003948103987670315
336,0.003948103987670315
337,0.0038124515594989295
338,0.003448287606594541
339,0.0038124515594989295
340,0.0028905275451152406
341,0.0028905275451152406
342,0.0028905275451152406
343,0.0028905275451152406
344,0.0028905275451152406
345,0.003815048365371194
346,0.003451237911536947
347,0.003815048365371194
348,0.002887198807574264
349,0.002887198807574264
350,0.002887198807574264
351,0.002887198807574264
352,0.002887198807574264
353,0.004005089862968507
354,0.003622592084546281
355,0.004005089862968507
356,0.0030367242097769564
357,0.0030367242097769564
358,0.0030367242097769564
359,0.0030367242097769564
360,0.0030367242097769564
361,0.0038786075446597236
362,0.0033951837263890196
363,0.0038786075446597236
364,0.002934323362665974
365,0.002934323362665974
366,0.002934323362665974
367,0.002934323362665974
368,0.002934323362665974
369,0.004216506536540762
370,0.0037358055327505104
371,0.004216506536540762
372,0.0031902210709259054
373,0.0031902210709259054
374,0.0031902210709259054
375,0.0031902210709259054
376,0.0031902210709259054
377,0.004197934109132881
378,0.0037193425384309062
379,0.004197934109132881
380,0.0031761546999763703
381,0.0031761546999763703
382,0.0031761546999763703
383,0.0031761546999763703
384,0.0031761546999763703
385,0.0038080651870464172
386,0.003451237911536947
387,0.0038080651870464172
388,0.002887198807574264
389,0.002887198807574264
390,0.002887198807574264
391,0.002887198807574264
392,0.002887198807574264
393,0.003819442750654277
394,0.003448287606594541
395,0.003819442750654277
396,0.0028905275451152406
397,0.0028905275451152406
398,0.0028905275451152406
399,0.0028905275451152406
400,0.0028905275451152406
401,0.004202767662908739
402,0.00371616389780254
403,0.004202767662908739
404,0.0031798155209665415
405,0.0031798155209665415
406,0.0031798155209665415
407,0.0031798155209665415
408,0.0031798155209665415
409,0.003819442750654277
410,0.003448287606594541
411,0.003819442750654277
412,0.0028905275451152406
413,0.0028905275451152406
414,0.0028905275451152406
415,0.0028905275451152406
416,0.0028905275451152406
417,0.003819442750654277
418,0.003448287606594541
419,0.003819442750654277
420,0.0028905275451152406
421,0.0028905275451152406
422,0.0028905275451152406
423,0.0028905275451152406
424,0.0028905275451152406
425,0.003819442750654277
426,0.003448287606594541
427,0.003819442750654277
428,0.0028905275451152406
429,0.0028905275451152406
430,0.0028905275451152406
431,0.0028905275451152406
432,0.0028905275451152406
433,0.0038628034544849845
434,0.003487449476014713
435,0.0038628034544849845
436,0.0029233735693411835
437,0.0029233735693411835
438,0.0029233735693411835
439,0.0029233735693411835
440,0.0029233735693411835
441,0.0058617216593247505
442,0.004952657894849817
443,0.0058617216593247505
444,0.0042545517070254205
445,0.0042545517070254205
446,0.0042545517070254205
447,0.0042545517070254205
448,0.0042545517070254205
449,0.003819442750654277
450,0.003448287606594541
451,0.003819442750654277
452,0.0028905275451152406
453,0.0028905275451152406
454,0.0028905275451152406
455,0.0028905275451152406
456,0.0028905275451152406
457,0.0059229564282405455
458,0.005004443888940872
459,0.0059229564282405455
460,0.004299069698841769
461,0.004299069698841769
462,0.004299069698841769
463,0.004299069698841769
464,0.004299069698841769
465,0.003815048365371194
466,0.003451237911536947
467,0.003815048365371194
468,0.002887198807574264
469,0.002887198807574264
470,0.002887198807574264
471,0.002887198807574264
472,0.002887198807574264
473,0.004202767662908739
474,0.00371616389780254
475,0.004202767662908739
476,0.0031798155209665415
477,0.0031798155209665415
478,0.0031798155209665415
479,0.0031798155209665415
480,0.0031798155209665415
481,0.004197934109132881
482,0.0037193425384309062
483,0.004197934109132881
484,0.0031761546999763703
485,0.0031761546999763703
486,0.0031761546999763703
487,0.0031761546999763703
488,0.0031761546999763703
489,0.003766504925139294
490,0.0034073078349500935
491,0.003766504925139294
492,0.0028504277296911777
493,0.0028504277296911777
494,0.0028504277296911777
495,0.0028504277296911777
496,0.0028504277296911777
497,0.003819442750654277
498,0.003448287606594541
499,0.003819442750654277
500,0.0028905275451152406
501,0.0028905275451152406
502,0.0028905275451152406
503,0.0028905275451152406
504,0.0028905275451152406
505,0.005753633361352361
506,0.004861250476990115
507,0.005753633361352361
508,0.004033147504669456
509,0.004033147504669456
510,0.004033147504669456
511,0.004033147504669456
512,0.004033147504669456
513,0.004202767662908739
514,0.00371616389780254
515,0.004202767662908739
516,0.0031798155209665415
517,0.0031798155209665415
518,0.0031798155209665415
519,0.0031798155209665415
520,0.0031798155209665415
521,0.003819442750654277
522,0.003448287606594541
523,0.003819442750654277
524,0.0028905275451152406
525,0.0028905275451152406
526,0.0028905275451152406
527,0.0028905275451152406
528,0.0028905275451152406
529,0.004202767662908739
530,0.00371616389780254
531,0.004202767662908739
532,0.0031798155209665415
533,0.0031798155209665415
534,0.0031798155209665415
535,0.0031798155209665415
536,0.0031798155209665415
537,0.0040986492692973945
538,0.003552514194104001
539,0.0040986492692973945
540,0.0031009605896288777
541,0.0031009605896288777
542,0.0031009605896288777
543,0.0031009605896288777
544,0.0031009605896288777
545,0.003819442750654277
